sighting_id,park_code,gbif_id,scientific_name,common_name,taxon_rank,event_date,decimal_latitude,decimal_longitude,basis_of_record,dataset_key,recorded_by,source
GBIF-6147363029,GRTE,6147363029,Pinus contorta var. latifolia Engelm.,,VARIETY,2026-02-07T08:30:24,43.534797,-111.029214,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147370361,GRTE,6147370361,"Bonasa umbellus (Linnaeus, 1766)",,SPECIES,2026-02-03T15:09:46,43.75465,-111.028405,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,renkosher,GBIF Occurrence API
GBIF-6147379920,GRTE,6147379920,Berberis repens Lindl.,,SPECIES,2026-02-07T10:55:05,43.652653,-110.717583,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Sean Cozart,GBIF Occurrence API
GBIF-6147399325,GRTE,6147399325,Abies lasiocarpa var. bifolia (A.Murray bis) Eckenwalder,,VARIETY,2026-02-07T08:46:16,43.496897,-110.954735,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Sean Cozart,GBIF Occurrence API
GBIF-6147400646,GRTE,6147400646,Picea engelmannii subsp. engelmannii,,SUBSPECIES,2026-02-07T11:30:51,43.652983,-110.718031,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147411710,GRTE,6147411710,Artemisia tridentata subsp. wyomingensis Beetle & A.L.Young,,SUBSPECIES,2026-02-07T12:06:32,43.626251,-110.664014,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147417644,GRTE,6147417644,"Canis latrans Say, 1823",,SPECIES,2026-02-04T17:17:28,43.488475,-110.736938,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,tjf2,GBIF Occurrence API
GBIF-6147417931,GRTE,6147417931,Pinus contorta var. latifolia Engelm.,,VARIETY,2026-02-07T09:04:17,43.498386,-110.879001,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147439085,GRTE,6147439085,Pseudotsuga menziesii var. glauca (Beissn.) Franco,,VARIETY,2026-02-07T11:30,43.652666,-110.718479,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147440408,GRTE,6147440408,"Cygnus buccinator Richardson, 1831",,SPECIES,2026-02-07T09:49:22,43.490067,-110.761956,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Sean Cozart,GBIF Occurrence API
GBIF-6147441208,GRTE,6147441208,Picea engelmannii subsp. engelmannii,,SUBSPECIES,2026-02-07T11:19:27,43.651587,-110.719089,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147467252,GRTE,6147467252,"Odocoileus hemionus hemionus (Rafinesque, 1817)",,SUBSPECIES,2026-02-04T08:26:52,43.479683,-110.750122,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,tjf2,GBIF Occurrence API
GBIF-6147472674,GRTE,6147472674,Artemisia tridentata subsp. wyomingensis Beetle & A.L.Young,,SUBSPECIES,2026-02-07T12:33:01,43.657734,-110.627069,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147475464,GRTE,6147475464,Picea engelmannii subsp. engelmannii,,SUBSPECIES,2026-02-07T11:12:08,43.651659,-110.718492,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147483716,GRTE,6147483716,Picea engelmannii subsp. engelmannii,,SUBSPECIES,2026-02-07T10:58:38,43.65252,-110.717469,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147485264,GRTE,6147485264,"Haliaeetus leucocephalus (Linnaeus, 1766)",,SPECIES,2026-02-07T09:07:41,43.500178,-110.845051,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147492205,GRTE,6147492205,Artemisia tridentata subsp. vaseyana (Rydb.) Beetle,,SUBSPECIES,2026-02-07T10:53:56,43.652951,-110.717437,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147515794,GRTE,6147515794,Pinus contorta var. latifolia Engelm.,,VARIETY,2026-02-07T10:49:12,43.65362,-110.717603,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147529685,GRTE,6147529685,Pseudotsuga menziesii var. glauca (Beissn.) Franco,,VARIETY,2026-02-07T10:50:40,43.653179,-110.717728,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147531353,GRTE,6147531353,Picea engelmannii subsp. engelmannii,,SUBSPECIES,2026-02-07T11:10:25,43.651587,-110.71844,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147532795,GRTE,6147532795,Pseudotsuga menziesii var. glauca (Beissn.) Franco,,VARIETY,2026-02-07T10:56:07,43.652504,-110.717556,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Sean Cozart,GBIF Occurrence API
GBIF-6147544710,GRTE,6147544710,Berberis repens Lindl.,,SPECIES,2026-02-07T11:04:18,43.65157,-110.71798,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147550996,GRTE,6147550996,"Canis latrans Say, 1823",,SPECIES,2026-02-05T07:58:22,43.866966,-110.55098,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,tjf2,GBIF Occurrence API
GBIF-6147551802,GRTE,6147551802,Pinus contorta var. latifolia Engelm.,,VARIETY,2026-02-07T08:28:57,43.546881,-111.052001,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147551804,GRTE,6147551804,Pinus contorta var. latifolia Engelm.,,VARIETY,2026-02-07T09:04,43.499941,-110.881905,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147578468,GRTE,6147578468,Artemisia tridentata (Nutt.) W.A.Weber,,SPECIES,2026-02-07T10:53:34,43.652965,-110.717422,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147581410,GRTE,6147581410,Pseudotsuga menziesii var. glauca (Beissn.) Franco,,VARIETY,2026-02-07T10:48:27,43.65385,-110.717544,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147584509,GRTE,6147584509,"Hesperiphona vespertina (W.Cooper, 1825)",,SPECIES,2026-02-06T08:43:34,43.752678,-111.052575,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,John Norton,GBIF Occurrence API
GBIF-6147589738,GRTE,6147589738,Picea engelmannii subsp. engelmannii,,SUBSPECIES,2026-02-07T10:54:31,43.652746,-110.717503,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-5938309584,GLAC,5938309584,"Sciurus niger Linnaeus, 1758",,SPECIES,2026-01-01T09:20:19,48.218495,-114.3313,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Joshua Wade Covill,GBIF Occurrence API
GBIF-6129860358,GLAC,6129860358,Syntrichia ruralis (Hedw.) F.Weber & D.Mohr,,SPECIES,2026-01-04T10:42:26,48.241445,-114.118186,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,lophozia17,GBIF Occurrence API
GBIF-6129900726,GLAC,6129900726,"Colaptes auratus (Linnaeus, 1758)",,SPECIES,2026-01-03T18:51,48.340271,-114.176284,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Scott,GBIF Occurrence API
GBIF-6130163331,GLAC,6130163331,"Calypte anna (R.Lesson, 1829)",,SPECIES,2026-01-07T13:39:18,48.239984,-114.090559,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,madtyler5238,GBIF Occurrence API
GBIF-6130177003,GLAC,6130177003,"Haemorhous mexicanus (P.L.Statius Müller, 1776)",,SPECIES,2026-01-23T14:35:49,48.356867,-114.234053,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Caiden Calderwood,GBIF Occurrence API
GBIF-6130223127,GLAC,6130223127,"Euphagus carolinus (Statius Muller, 1776)",,SPECIES,2026-01-04T15:48:34,48.221921,-114.234899,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,madtyler5238,GBIF Occurrence API
GBIF-6130232248,GLAC,6130232248,"Cyanocitta stelleri (Gmelin, 1788)",,SPECIES,2026-01-14T12:09:26,48.45229,-114.332229,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Marianne Evenhuis,GBIF Occurrence API
GBIF-6130435311,GLAC,6130435311,Pseudotsuga menziesii (Mirb.) Franco,,SPECIES,2026-01-23T14:41:55,48.356867,-114.234053,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Caiden Calderwood,GBIF Occurrence API
GBIF-6130641364,GLAC,6130641364,"Odocoileus hemionus (Rafinesque, 1817)",,SPECIES,2026-01-12T15:49:35,48.478133,-114.356147,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,seelke_smooth,GBIF Occurrence API
GBIF-6130713279,GLAC,6130713279,"Sitta canadensis Linnaeus, 1766",,SPECIES,2026-01-11T13:01:56,48.475766,-114.334015,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,robinp1k2,GBIF Occurrence API
GBIF-6130977659,GLAC,6130977659,"Meleagris gallopavo Linnaeus, 1758",,SPECIES,2026-01-16T16:09,48.388169,-114.1865,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Caiden Calderwood,GBIF Occurrence API
GBIF-6131097730,GLAC,6131097730,"Odocoileus virginianus (Zimmermann, 1780)",,SPECIES,2026-01-16T16:02,48.388169,-114.1865,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Caiden Calderwood,GBIF Occurrence API
GBIF-6131184329,GLAC,6131184329,Dacrymyces stillatus Nees,,SPECIES,2026-01-13T15:36,48.388169,-114.1865,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Caiden Calderwood,GBIF Occurrence API
GBIF-6131425960,GLAC,6131425960,Fomes fomentarius (L.) Fr.,,SPECIES,2026-01-16T15:58,48.388169,-114.1865,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Caiden Calderwood,GBIF Occurrence API
GBIF-6133081988,GLAC,6133081988,Abies lasiocarpa (Hook.) Nutt.,,SPECIES,2026-01-26T12:23:16,48.510195,-114.344553,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Kim Nesbitt,GBIF Occurrence API
GBIF-6133092914,GLAC,6133092914,"Ovis canadensis Shaw, 1804",,SPECIES,2026-01-28T12:08,48.782743,-113.768132,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,mmattingly2024,GBIF Occurrence API
GBIF-6133142068,GLAC,6133142068,"Dryocopus pileatus (Linnaeus, 1758)",,SPECIES,2026-01-27T12:42,48.388169,-114.1865,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Caiden Calderwood,GBIF Occurrence API
GBIF-6133181715,GLAC,6133181715,Picea pungens Engelm.,,SPECIES,2026-01-23T14:45:13,48.356867,-114.234053,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Caiden Calderwood,GBIF Occurrence API
GBIF-6133190006,GLAC,6133190006,"Dryocopus pileatus (Linnaeus, 1758)",,SPECIES,2026-01-31T15:43,48.388169,-114.1865,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Caiden Calderwood,GBIF Occurrence API
GBIF-6133429875,GLAC,6133429875,Cumminsiella mirabilissima (Peck) Nannf.,,SPECIES,2026-01-27T12:34,48.388169,-114.1865,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Caiden Calderwood,GBIF Occurrence API
GBIF-6133556379,GLAC,6133556379,"Plectrophenax nivalis (Linnaeus, 1758)",,SPECIES,2026-01-26T15:28:27,48.599037,-113.122764,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Suhei Castro,GBIF Occurrence API
GBIF-6147202997,GLAC,6147202997,Cryptoporus volvatus (Peck) Shear,,SPECIES,2026-01-27T12:31,48.388169,-114.1865,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Caiden Calderwood,GBIF Occurrence API
GBIF-6159197569,GLAC,6159197569,"Vulpes vulpes (Linnaeus, 1758)",,SPECIES,2026-01-12T20:54,48.410637,-114.335265,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,sthompsonmt,GBIF Occurrence API
GBIF-6171022632,GLAC,6171022632,Physcia aipolia (Ehrh. ex Humb.) Fürnr.,,SPECIES,2026-01-19T13:18,48.388169,-114.1865,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Caiden Calderwood,GBIF Occurrence API
GBIF-6178645240,GLAC,6178645240,"Oreamnos americanus (Blainville, 1816)",,SPECIES,2026-01-06T00:48,48.770403,-113.716008,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,jakewessley,GBIF Occurrence API
GBIF-6179039200,GLAC,6179039200,"Oreamnos americanus (Blainville, 1816)",,SPECIES,2026-01-04T01:05,48.756063,-113.779732,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,jakewessley,GBIF Occurrence API
GBIF-6185326026,GLAC,6185326026,"Tamiasciurus hudsonicus (Erxleben, 1777)",,SPECIES,2026-01-11T13:37:06,48.396672,-113.719847,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,cacklingseahag,GBIF Occurrence API
GBIF-6185960398,GLAC,6185960398,"Haliaeetus leucocephalus (Linnaeus, 1766)",,SPECIES,2026-01-04T16:06:11,48.301842,-114.388288,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,cacklingseahag,GBIF Occurrence API
GBIF-6187954954,GLAC,6187954954,Cronartium harknessii E.Meinecke,,SPECIES,2026-01-27T12:45,48.388169,-114.1865,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Caiden Calderwood,GBIF Occurrence API
GBIF-6235096428,GLAC,6235096428,"Urocitellus columbianus (Ord, 1815)",,SPECIES,2026-01-03T20:55,48.756063,-113.779732,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,jakewessley,GBIF Occurrence API
GBIF-6133081036,GLAC,6133081036,Fomes fomentarius (L.) Fr.,,SPECIES,2026-02-02T13:38,48.388169,-114.1865,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Caiden Calderwood,GBIF Occurrence API
GBIF-6133106541,GLAC,6133106541,Hylocomium splendens (Hedw.) Schimp.,,SPECIES,2026-02-01T15:22,48.388169,-114.1865,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Caiden Calderwood,GBIF Occurrence API
GBIF-6133252981,GLAC,6133252981,"Dryocopus pileatus (Linnaeus, 1758)",,SPECIES,2026-02-02T13:20,48.388169,-114.1865,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Caiden Calderwood,GBIF Occurrence API
GBIF-6133404629,GLAC,6133404629,Picea engelmannii Parry ex Engelm.,,SPECIES,2026-02-01T09:20:37,48.583302,-113.959979,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,agaddy2013,GBIF Occurrence API
GBIF-6133517355,GLAC,6133517355,Parmelia sulcata Taylor,,SPECIES,2026-02-02T13:39,48.388169,-114.1865,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Caiden Calderwood,GBIF Occurrence API
GBIF-6147206700,GLAC,6147206700,"Jackrogersella multiformis (Fr.) L.Wendt, Kuhnert & M.Stadler",,SPECIES,2026-02-04T12:57,48.388169,-114.1865,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Caiden Calderwood,GBIF Occurrence API
GBIF-6147233183,GLAC,6147233183,Plicatura crispa (Pers.) Rea,,SPECIES,2026-02-04T12:54,48.388169,-114.1865,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Caiden Calderwood,GBIF Occurrence API
GBIF-6147298260,GLAC,6147298260,Parmelia sulcata Taylor,,SPECIES,2026-02-04T13:05,48.388169,-114.1865,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Caiden Calderwood,GBIF Occurrence API
GBIF-6147453798,GLAC,6147453798,Tremella mesenterica (Schaeff.) Pers.,,SPECIES,2026-02-01T16:05,48.388169,-114.1865,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Caiden Calderwood,GBIF Occurrence API
GBIF-6147527627,GLAC,6147527627,Fomitopsis mounceae Haight & Nakasone,,SPECIES,2026-02-07T08:10:24,48.620388,-113.872156,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,bcbivens,GBIF Occurrence API
GBIF-6147568462,GLAC,6147568462,Nectria cinnabarina (Tode) Fr.,,SPECIES,2026-02-04T12:52,48.388169,-114.1865,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Caiden Calderwood,GBIF Occurrence API
GBIF-6159207970,GLAC,6159207970,"Poecile atricapillus (Linnaeus, 1766)",,SPECIES,2026-02-13T18:55:49,48.451295,-114.332034,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Marianne Evenhuis,GBIF Occurrence API
GBIF-6159242952,GLAC,6159242952,"Bucephala albeola (Linnaeus, 1758)",,SPECIES,2026-02-15T11:57:15,48.641272,-113.860474,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Jo Pettibone,GBIF Occurrence API
GBIF-6159351332,GLAC,6159351332,"Tetramorium immigrans Santschi, 1927",,SPECIES,2026-02-13T17:04,48.376417,-114.319368,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,skottfreee,GBIF Occurrence API
GBIF-6159490380,GLAC,6159490380,"Bucephala albeola (Linnaeus, 1758)",,SPECIES,2026-02-15T11:57:15,48.641272,-113.860474,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Jo Pettibone,GBIF Occurrence API
GBIF-6162938972,GLAC,6162938972,"Cervus canadensis Erxleben, 1777",,SPECIES,2026-02-15T18:40,48.997823,-113.435586,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Ted Nanninga,GBIF Occurrence API
GBIF-6163195415,GLAC,6163195415,"Dryobates pubescens (Linnaeus, 1766)",,SPECIES,2026-02-20T15:28:39,48.49059,-114.203983,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,robinp1k2,GBIF Occurrence API
GBIF-6171053815,GLAC,6171053815,"Dermestes lardarius Linnaeus, 1758",,SPECIES,2026-02-23T21:13:10,48.34035,-114.167733,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,J. Covill,GBIF Occurrence API
GBIF-6171265714,GLAC,6171265714,Fomes excavatus (Berk.) Sacc.,,SPECIES,2026-02-04T13:06,48.388169,-114.1865,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Caiden Calderwood,GBIF Occurrence API
GBIF-6171404508,GLAC,6171404508,Fomes excavatus (Berk.) Sacc.,,SPECIES,2026-02-02T13:34,48.388169,-114.1865,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Caiden Calderwood,GBIF Occurrence API
GBIF-6178947878,GLAC,6178947878,"Sciurus niger Linnaeus, 1758",,SPECIES,2026-02-25T09:55:54,48.228997,-114.32842,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Branson Zempel,GBIF Occurrence API
GBIF-6187941458,GLAC,6187941458,"Tamiasciurus hudsonicus (Erxleben, 1777)",,SPECIES,2026-02-26T12:04:40,48.221949,-114.323387,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Dolan Cotter,GBIF Occurrence API
