sighting_id,occurrence_id,park_id,species_id,scientific_name,common_name,event_date,year,month,season,time_of_day,decimal_latitude,decimal_longitude,coordinate_uncertainty,basis_of_record,location_filter_method,source,license,data_quality_flag
GBIF-6273958955_park_yell,GBIF-6273958955,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2026-05-06,2026.0,5.0,spring,morning,44.698556,-110.502375,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6274090102_park_yell,GBIF-6274090102,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2026-05-06,2026.0,5.0,spring,early_morning,44.651601,-111.029985,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5036863999_park_yell,GBIF-5036863999,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-01-01,2025.0,1.0,winter,afternoon,44.626659,-110.432264,4.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5037024250_park_yell,GBIF-5037024250,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-01-12,2025.0,1.0,winter,morning,44.711838,-110.502224,244.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5037040701_park_yell,GBIF-5037040701,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-01-12,2025.0,1.0,winter,afternoon,44.627439,-110.43223,31.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5063913198_park_yell,GBIF-5063913198,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-02-04,2025.0,2.0,winter,afternoon,44.976612,-110.467411,47.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5063990043_park_yell,GBIF-5063990043,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-02-04,2025.0,2.0,winter,morning,44.9766,-110.467807,53.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5064066427_park_yell,GBIF-5064066427,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-02-03,2025.0,2.0,winter,afternoon,44.723498,-110.70327,36.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5134842182_park_yell,GBIF-5134842182,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-04-20,2025.0,4.0,spring,morning,44.481249,-110.854641,3.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6130376913_park_yell,GBIF-6130376913,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-04-26,2025.0,4.0,spring,evening,44.913356,-110.33624,4.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6147616852_park_yell,GBIF-6147616852,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-04-26,2025.0,4.0,spring,evening,44.913356,-110.33624,4.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5216323064_park_yell,GBIF-5216323064,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-06-18,2025.0,6.0,summer,afternoon,44.597918,-110.561249,71330.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-5216415061_park_yell,GBIF-5216415061,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-06-30,2025.0,6.0,summer,early_morning,44.941805,-110.448892,2520.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5216474481_park_yell,GBIF-5216474481,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-06-21,2025.0,6.0,summer,night,44.899772,-110.128057,504.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5217460008_park_yell,GBIF-5217460008,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-06-30,2025.0,6.0,summer,early_morning,44.921289,-110.437638,2269.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5215866721_park_yell,GBIF-5215866721,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-07-04,2025.0,7.0,summer,morning,44.903454,-110.245638,3444.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5230643428_park_yell,GBIF-5230643428,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-07-09,2025.0,7.0,summer,early_morning,44.86862,-110.165957,369.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5231126121_park_yell,GBIF-5231126121,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-07-12,2025.0,7.0,summer,afternoon,44.670539,-110.467189,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5237787376_park_yell,GBIF-5237787376,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-07-07,2025.0,7.0,summer,evening,44.452077,-109.84206,7813.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5828779665_park_yell,GBIF-5828779665,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-07-17,2025.0,7.0,summer,evening,44.908951,-110.294495,1953.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6178794264_park_yell,GBIF-6178794264,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-07-22,2025.0,7.0,summer,evening,44.466828,-110.8372,61.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5292139304_park_yell,GBIF-5292139304,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-08-16,2025.0,8.0,summer,morning,44.889437,-110.254776,306.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5292782498_park_yell,GBIF-5292782498,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-08-13,2025.0,8.0,summer,evening,44.618944,-110.425229,64.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5292806767_park_yell,GBIF-5292806767,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-08-17,2025.0,8.0,summer,evening,44.634269,-110.434571,138.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5292988182_park_yell,GBIF-5292988182,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-08-04,2025.0,8.0,summer,morning,44.659768,-110.46687,3451.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,bounding_box_only
GBIF-5759561739_park_yell,GBIF-5759561739,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-08-31,2025.0,8.0,summer,morning,44.916226,-110.32527,1097.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5760139903_park_yell,GBIF-5760139903,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-08-10,2025.0,8.0,summer,early_morning,44.923536,-110.328674,1069.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5760422961_park_yell,GBIF-5760422961,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-08-30,2025.0,8.0,summer,morning,44.907066,-110.365026,122.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/publicdomain/zero/1.0/legalcode,bounding_box_only
GBIF-5760993402_park_yell,GBIF-5760993402,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-08-30,2025.0,8.0,summer,morning,44.138492,-110.658867,244.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5828096631_park_yell,GBIF-5828096631,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-08-22,2025.0,8.0,summer,night,44.664917,-110.967583,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5830995535_park_yell,GBIF-5830995535,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-08-31,2025.0,8.0,summer,morning,44.906059,-110.251816,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6147176417_park_yell,GBIF-6147176417,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-08-03,2025.0,8.0,summer,early_morning,44.856352,-110.171927,1991.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6195664849_park_yell,GBIF-6195664849,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-08-20,2025.0,8.0,summer,afternoon,44.597918,-110.561249,71330.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-5830390698_park_yell,GBIF-5830390698,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-09-08,2025.0,9.0,fall,early_morning,44.923356,-110.315519,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,bounding_box_only
GBIF-5838227701_park_yell,GBIF-5838227701,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-09-25,2025.0,9.0,fall,morning,44.928777,-110.32855,925.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5838319361_park_yell,GBIF-5838319361,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-09-25,2025.0,9.0,fall,afternoon,44.532869,-110.434662,102.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5840446160_park_yell,GBIF-5840446160,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-09-30,2025.0,9.0,fall,evening,44.566588,-110.381865,61.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5844085296_park_yell,GBIF-5844085296,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-09-10,2025.0,9.0,fall,early_morning,44.925161,-110.330738,1583.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5868016386_park_yell,GBIF-5868016386,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-09-26,2025.0,9.0,fall,evening,44.932036,-110.317888,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5868388292_park_yell,GBIF-5868388292,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-09-27,2025.0,9.0,fall,afternoon,44.869398,-110.197239,8.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5868400113_park_yell,GBIF-5868400113,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-09-27,2025.0,9.0,fall,evening,44.911769,-110.281887,61.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5840185137_park_yell,GBIF-5840185137,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-10-02,2025.0,10.0,fall,morning,44.555036,-110.395647,183.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5935311837_park_yell,GBIF-5935311837,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-10-18,2025.0,10.0,fall,morning,44.919591,-110.733045,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5935853227_park_yell,GBIF-5935853227,park_yell,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-12-15,2025.0,12.0,winter,afternoon,44.648413,-110.943036,496.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6130528561_park_yell,GBIF-6130528561,park_yell,species_coyote,"Canis latrans Say, 1823",Coyote,2026-01-17,2026.0,1.0,winter,night,44.87142,-110.20517,22.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6130663527_park_yell,GBIF-6130663527,park_yell,species_coyote,"Canis latrans Say, 1823",Coyote,2026-01-07,2026.0,1.0,winter,morning,44.91172,-110.327471,200.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6130937347_park_yell,GBIF-6130937347,park_yell,species_coyote,"Canis latrans Say, 1823",Coyote,2026-01-21,2026.0,1.0,winter,afternoon,44.907186,-110.343564,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6133564439_park_yell,GBIF-6133564439,park_yell,species_coyote,"Canis latrans Say, 1823",Coyote,2026-01-18,2026.0,1.0,winter,afternoon,44.907565,-110.113909,203.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6147196483_park_yell,GBIF-6147196483,park_yell,species_coyote,"Canis latrans Say, 1823",Coyote,2026-01-31,2026.0,1.0,winter,afternoon,44.868895,-110.193977,167.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,bounding_box_only
GBIF-6147449557_park_yell,GBIF-6147449557,park_yell,species_coyote,"Canis latrans Say, 1823",Coyote,2026-01-31,2026.0,1.0,winter,afternoon,44.866755,-110.170989,221.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,bounding_box_only
GBIF-6147707609_park_yell,GBIF-6147707609,park_yell,species_coyote,"Canis latrans Say, 1823",Coyote,2026-01-31,2026.0,1.0,winter,afternoon,44.866873,-110.172133,225.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,bounding_box_only
GBIF-6159438675_park_yell,GBIF-6159438675,park_yell,species_coyote,"Canis latrans Say, 1823",Coyote,2026-01-12,2026.0,1.0,winter,afternoon,44.71967,-110.71884,20.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6147187042_park_yell,GBIF-6147187042,park_yell,species_coyote,"Canis latrans Say, 1823",Coyote,2026-02-02,2026.0,2.0,winter,morning,44.94579,-110.575372,412.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,bounding_box_only
GBIF-6147205798_park_yell,GBIF-6147205798,park_yell,species_coyote,"Canis latrans Say, 1823",Coyote,2026-02-02,2026.0,2.0,winter,afternoon,44.943741,-110.561415,287.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,bounding_box_only
GBIF-6147524748_park_yell,GBIF-6147524748,park_yell,species_coyote,"Canis latrans Say, 1823",Coyote,2026-02-06,2026.0,2.0,winter,morning,44.934117,-110.564376,737.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,bounding_box_only
GBIF-6170970301_park_yell,GBIF-6170970301,park_yell,species_coyote,"Canis latrans Say, 1823",Coyote,2026-02-19,2026.0,2.0,winter,morning,44.88416,-110.220154,100.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6178715340_park_yell,GBIF-6178715340,park_yell,species_coyote,"Canis latrans Say, 1823",Coyote,2026-02-21,2026.0,2.0,winter,morning,44.908724,-110.337539,100.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6178702549_park_yell,GBIF-6178702549,park_yell,species_coyote,"Canis latrans lestes Merriam, 1897",Coyote,2026-03-15,2026.0,3.0,spring,morning,44.456839,-110.832164,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6252514425_park_yell,GBIF-6252514425,park_yell,species_coyote,"Canis latrans Say, 1823",Coyote,2026-04-11,2026.0,4.0,spring,evening,44.953115,-110.605506,57.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6251490917_park_yell,GBIF-6251490917,park_yell,species_coyote,"Canis latrans Say, 1823",Coyote,2026-05-03,2026.0,5.0,spring,evening,44.640111,-110.456232,2057.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6273219556_park_yell,GBIF-6273219556,park_yell,species_coyote,"Canis latrans Say, 1823",Coyote,2026-05-07,2026.0,5.0,spring,afternoon,44.899025,-110.24027,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6273574732_park_yell,GBIF-6273574732,park_yell,species_coyote,"Canis latrans Say, 1823",Coyote,2026-05-08,2026.0,5.0,spring,morning,44.876705,-110.212026,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6274009719_park_yell,GBIF-6274009719,park_yell,species_coyote,"Canis latrans Say, 1823",Coyote,2026-05-05,2026.0,5.0,spring,afternoon,44.912945,-110.390698,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6320542906_park_yell,GBIF-6320542906,park_yell,species_coyote,"Canis latrans Say, 1823",Coyote,2026-05-05,2026.0,5.0,spring,evening,44.912945,-110.390698,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6320570719_park_yell,GBIF-6320570719,park_yell,species_coyote,"Canis latrans Say, 1823",Coyote,2026-05-17,2026.0,5.0,spring,morning,44.91338,-110.392447,2.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6320585022_park_yell,GBIF-6320585022,park_yell,species_coyote,"Canis latrans Say, 1823",Coyote,2026-05-07,2026.0,5.0,spring,evening,44.899025,-110.24027,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6320815421_park_yell,GBIF-6320815421,park_yell,species_coyote,"Canis latrans Say, 1823",Coyote,2026-05-15,2026.0,5.0,spring,evening,44.909438,-110.335062,2.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
